Fecha,Cierre,Apertura,Máximo,Mínimo,% var.
26/10/2001,9.237,9.27,9.295,9.225,-0.0016
29/10/2001,9.2715,9.2695,9.275,9.2215,0.0037
30/10/2001,9.254,9.274,9.291,9.251,-0.0019
31/10/2001,9.28,9.25,9.282,9.227,0.0028
01/11/2001,9.295,9.269,9.301,9.253,0.0016
02/11/2001,9.273,9.31,9.31,9.27,-0.0024
05/11/2001,9.213,9.27,9.27,9.185,-0.0065
06/11/2001,9.2105,9.2275,9.2315,9.1875,-0.0003
07/11/2001,9.2155,9.2225,9.235,9.2,0.0005
08/11/2001,9.2213,9.2052,9.2213,9.1833,0.0006
09/11/2001,9.247,9.2285,9.255,9.214,0.0028
12/11/2001,9.284,9.229,9.293,9.229,0.004
13/11/2001,9.2525,9.2665,9.2785,9.2445,-0.0034
14/11/2001,9.195,9.247,9.248,9.19,-0.0062
15/11/2001,9.2205,9.1975,9.2275,9.1875,0.0028
16/11/2001,9.2045,9.2205,9.2315,9.2,-0.0017
19/11/2001,9.1575,9.1965,9.2115,9.1445,-0.0051
20/11/2001,9.16,9.15,9.1945,9.15,0.0003
21/11/2001,9.1605,9.1625,9.1695,9.1275,0.0001
22/11/2001,9.145,9.155,9.165,9.14,-0.0017
23/11/2001,9.157,9.146,9.17,9.099,0.0013
26/11/2001,9.1875,9.164,9.1875,9.155,0.0033
27/11/2001,9.2645,9.1855,9.2685,9.1785,0.0084
28/11/2001,9.2705,9.2655,9.2955,9.2025,0.0006
29/11/2001,9.285,9.268,9.31,9.255,0.0016
30/11/2001,9.22,9.29,9.31,9.215,-0.007
03/12/2001,9.23,9.249,9.249,9.173,0.0011
04/12/2001,9.2295,9.2235,9.2395,9.1875,-0.0001
05/12/2001,9.24,9.232,9.259,9.197,0.0011
06/12/2001,9.246,9.212,9.28,9.212,0.0006
07/12/2001,9.2015,9.2405,9.2575,9.1935,-0.0048
10/12/2001,9.187,9.204,9.219,9.17,-0.0016
11/12/2001,9.138,9.194,9.204,9.137,-0.0053
12/12/2001,9.14,9.139,9.153,9.126,0.0002
13/12/2001,9.0925,9.13,9.152,9.077,-0.0052
14/12/2001,9.11,9.1,9.145,9.055,0.0019
17/12/2001,9.1125,9.0965,9.1475,9.0795,0.0003
18/12/2001,9.0955,9.1125,9.1225,9.0915,-0.0019
19/12/2001,9.125,9.0905,9.1345,9.0755,0.0032
20/12/2001,9.175,9.135,9.189,9.135,0.0055
21/12/2001,9.133,9.2,9.205,9.093,-0.0046
24/12/2001,9.105,9.229,9.229,9.059,-0.0031
25/12/2001,9.105,9.105,9.105,9.105,0
26/12/2001,9.139,9.1,9.155,9.09,0.0037
27/12/2001,9.142,9.134,9.1575,9.108,0.0003
28/12/2001,9.18,9.147,9.203,9.095,0.0042
31/12/2001,9.153,9.174,9.19,9.09,-0.0029
02/01/2002,9.1065,9.1615,9.1735,9.0815,-0.0051
03/01/2002,9.111,9.0975,9.123,9.095,0.0005
04/01/2002,9.171,9.1211,9.173,9.101,0.0066
07/01/2002,9.1505,9.1445,9.1735,9.1405,-0.0022
08/01/2002,9.1895,9.1638,9.198,9.1455,0.0043
09/01/2002,9.2175,9.188,9.226,9.185,0.003
10/01/2002,9.2735,9.2258,9.2885,9.1997,0.0061
11/01/2002,9.2075,9.2825,9.3055,9.1975,-0.0071
14/01/2002,9.2255,9.309,9.309,9.1211,0.002
15/01/2002,9.18,9.2183,9.2234,9.145,-0.0049
16/01/2002,9.1865,9.185,9.2165,9.1815,0.0007
17/01/2002,9.1185,9.182,9.2,9.1125,-0.0074
18/01/2002,9.1395,9.1165,9.1515,9.0625,0.0023
21/01/2002,9.132,9.109,9.14,9.099,-0.0008
22/01/2002,9.1525,9.1325,9.1685,9.1325,0.0022
23/01/2002,9.1385,9.1585,9.1585,9.1295,-0.0015
24/01/2002,9.135,9.1425,9.146,9.115,-0.0004
25/01/2002,9.1514,9.1382,9.1582,9.1122,0.0018
28/01/2002,9.1743,9.1498,9.185,9.1345,0.0025
29/01/2002,9.2175,9.1775,9.2295,9.1588,0.0047
30/01/2002,9.152,9.2198,9.2298,9.1485,-0.0071
31/01/2002,9.1505,9.1538,9.1978,9.1265,-0.0002
01/02/2002,9.1625,9.1451,9.1705,9.1285,0.0013
04/02/2002,9.163,9.1865,9.1865,9.1495,0.0001
05/02/2002,9.1247,9.159,9.1624,9.1124,-0.0042
06/02/2002,9.109,9.127,9.139,9.095,-0.0017
07/02/2002,9.1625,9.1135,9.1823,9.1095,0.0059
08/02/2002,9.0785,9.1585,9.1587,9.0625,-0.0092
11/02/2002,9.089,9.079,9.0973,9.064,0.0012
12/02/2002,9.0635,9.0905,9.1053,9.057,-0.0028
13/02/2002,9.0725,9.0681,9.0851,9.0405,0.001
14/02/2002,9.078,9.08,9.095,9.0725,0.0006
15/02/2002,9.0545,9.085,9.0935,9.0485,-0.0026
18/02/2002,9.0625,9.045,9.0753,9.005,0.0009
19/02/2002,9.0879,9.0553,9.0958,9.0493,0.0028
20/02/2002,9.0727,9.0894,9.0905,9.0465,-0.0017
21/02/2002,9.0905,9.0805,9.0965,9.0615,0.002
22/02/2002,9.0985,9.0902,9.1158,9.0545,0.0009
25/02/2002,9.0655,9.0925,9.1045,9.0575,-0.0036
26/02/2002,9.096,9.066,9.1105,9.0545,0.0034
27/02/2002,9.095,9.0825,9.107,9.0745,-0.0001
28/02/2002,9.126,9.099,9.15,9.0985,0.0034
01/03/2002,9.0877,9.1189,9.1274,9.0755,-0.0042
04/03/2002,9.078,9.059,9.0918,9.056,-0.0011
05/03/2002,9.0747,9.0774,9.0934,9.0664,-0.0004
06/03/2002,9.073,9.076,9.0875,9.065,-0.0002
07/03/2002,9.0765,9.0775,9.0888,9.065,0.0004
08/03/2002,9.0738,9.077,9.0787,9.0625,-0.0003
11/03/2002,9.061,9.07,9.0755,9.06,-0.0014
12/03/2002,9.1,9.0725,9.115,9.068,0.0043
13/03/2002,9.1095,9.1095,9.14,9.0945,0.001
14/03/2002,9.115,9.1083,9.123,9.0965,0.0006
15/03/2002,9.072,9.117,9.122,9.066,-0.0047
18/03/2002,9.0725,9.0645,9.0765,9.0645,0.0001
19/03/2002,9.0655,9.0725,9.0815,9.0625,-0.0008
20/03/2002,9.076,9.0698,9.0788,9.061,0.0012
21/03/2002,9.045,9.0715,9.0745,9.0024,-0.0034
22/03/2002,9.047,9.0475,9.055,9.033,0.0002
25/03/2002,9.0087,9.0525,9.0694,9.0024,-0.0042
26/03/2002,9.0305,9.0085,9.037,8.9885,0.0024
27/03/2002,9.0062,9.0329,9.0329,8.9954,-0.0027
28/03/2002,8.9995,9.0058,9.015,8.9805,-0.0007
29/03/2002,9.01,9.01,9.025,9.0095,0.0012
01/04/2002,9.007,9.005,9.017,8.962,-0.0003
02/04/2002,9.025,9.01,9.032,8.983,0.002
03/04/2002,9.034,9.026,9.051,9.014,0.001
04/04/2002,9.0295,9.0365,9.0575,9.0265,-0.0005
05/04/2002,9.0065,9.0295,9.0465,8.9975,-0.0025
08/04/2002,9.026,8.994,9.033,8.994,0.0022
09/04/2002,9.0275,9.025,9.053,9.022,0.0002
10/04/2002,9.047,9.03,9.053,9.001,0.0022
11/04/2002,9.099,9.001,9.103,9.001,0.0057
12/04/2002,9.144,8.9968,9.1508,8.9968,0.0049
15/04/2002,9.1671,9.1541,9.2121,9.1481,0.0025
16/04/2002,9.163,9.178,9.179,9.1455,-0.0004
17/04/2002,9.225,9.169,9.259,9.16,0.0068
18/04/2002,9.2317,9.2342,9.2617,9.2197,0.0007
19/04/2002,9.275,9.245,9.279,9.213,0.0047
22/04/2002,9.2625,9.2765,9.2855,9.2475,-0.0013
23/04/2002,9.2575,9.2525,9.2795,9.2425,-0.0005
24/04/2002,9.284,9.257,9.303,9.2525,0.0029
25/04/2002,9.3225,9.2915,9.3805,9.2815,0.0041
26/04/2002,9.349,9.327,9.355,9.286,0.0028
29/04/2002,9.37,9.3225,9.3725,9.3025,0.0022
30/04/2002,9.412,9.37,9.414,9.345,0.0045
01/05/2002,9.4075,9.4085,9.445,9.3685,-0.0005
02/05/2002,9.47,9.411,9.48,9.3875,0.0066
03/05/2002,9.4824,9.4544,9.5329,9.4394,0.0013
06/05/2002,9.4856,9.4331,9.5282,9.4331,0.0003
07/05/2002,9.4885,9.4945,9.5385,9.4665,0.0003
08/05/2002,9.419,9.477,9.51,9.395,-0.0073
09/05/2002,9.475,9.411,9.475,9.411,0.0059
10/05/2002,9.507,9.479,9.547,9.479,0.0034
13/05/2002,9.544,9.505,9.555,9.473,0.0039
14/05/2002,9.485,9.495,9.564,9.473,-0.0062
15/05/2002,9.465,9.4725,9.4885,9.4415,-0.0021
16/05/2002,9.46,9.44,9.501,9.435,-0.0005
17/05/2002,9.4595,9.4625,9.4845,9.435,-0.0001
20/05/2002,9.498,9.444,9.515,9.444,0.0041
21/05/2002,9.502,9.455,9.525,9.455,0.0004
22/05/2002,9.54,9.51,9.552,9.4985,0.004
23/05/2002,9.5375,9.5325,9.55,9.4995,-0.0003
24/05/2002,9.575,9.534,9.58,9.532,0.0039
27/05/2002,9.5505,9.5275,9.5915,9.5275,-0.0026
28/05/2002,9.575,9.57,9.577,9.541,0.0026
29/05/2002,9.7,9.545,9.7,9.545,0.0131
30/05/2002,9.6837,9.6929,9.7837,9.6628,-0.0017
31/05/2002,9.6455,9.6975,9.7225,9.6175,-0.0039
03/06/2002,9.655,9.6275,9.6685,9.6075,0.001
04/06/2002,9.735,9.6625,9.7485,9.6495,0.0083
05/06/2002,9.735,9.74,9.753,9.703,0
06/06/2002,9.7635,9.7405,9.7985,9.7275,0.0029
07/06/2002,9.7425,9.7325,9.7885,9.7175,-0.0022
10/06/2002,9.7025,9.7425,9.7425,9.6645,-0.0041
11/06/2002,9.697,9.695,9.71,9.644,-0.0006
12/06/2002,9.6733,9.6933,9.7233,9.6693,-0.0024
13/06/2002,9.6332,9.6957,9.6983,9.6127,-0.0041
14/06/2002,9.65,9.635,9.705,9.633,0.0017
17/06/2002,9.595,9.63,9.643,9.588,-0.0057
18/06/2002,9.7,9.595,9.7,9.575,0.0109
19/06/2002,9.75,9.6965,9.75,9.679,0.0052
20/06/2002,9.8962,9.7337,9.9186,9.7297,0.015
21/06/2002,9.9304,9.8609,9.9859,9.8609,0.0035
24/06/2002,9.8485,9.9275,9.9875,9.8415,-0.0082
25/06/2002,9.8975,9.8905,9.9025,9.7925,0.005
26/06/2002,9.9455,9.8765,10.0865,9.8765,0.0048
27/06/2002,9.9514,9.9239,9.9814,9.9019,0.0006
28/06/2002,9.94,9.94,10.006,9.9375,-0.0011
01/07/2002,9.97,9.9025,9.97,9.9,0.003
02/07/2002,9.966,9.951,9.987,9.929,-0.0004
03/07/2002,9.961,9.9735,9.9835,9.9545,-0.0005
04/07/2002,9.9575,9.9585,9.9675,9.9425,-0.0004
05/07/2002,9.9125,9.9485,9.9575,9.8875,-0.0045
08/07/2002,9.9265,9.902,9.955,9.902,0.0014
09/07/2002,9.8331,9.9506,9.9506,9.8207,-0.0094
10/07/2002,9.8355,9.8735,9.8735,9.8035,0.0002
11/07/2002,9.7332,9.8286,9.8286,9.7247,-0.0104
12/07/2002,9.725,9.739,9.742,9.688,-0.0008
15/07/2002,9.7409,9.7234,9.7884,9.6804,0.0016
16/07/2002,9.675,9.7425,9.7625,9.6665,-0.0068
17/07/2002,9.6875,9.6745,9.7025,9.6125,0.0013
18/07/2002,9.665,9.656,9.686,9.626,-0.0023
19/07/2002,9.667,9.69,9.73,9.645,0.0002
22/07/2002,9.647,9.685,9.685,9.615,-0.0021
23/07/2002,9.6575,9.6725,9.675,9.6,0.0011
24/07/2002,9.657,9.664,9.745,9.654,-0.0001
25/07/2002,9.782,9.685,9.82,9.6585,0.0129
26/07/2002,9.724,9.7725,9.801,9.7,-0.0059
29/07/2002,9.7145,9.724,9.73,9.645,-0.001
30/07/2002,9.747,9.713,9.759,9.6907,0.0033
31/07/2002,9.875,9.747,9.875,9.741,0.0131
01/08/2002,9.8226,9.8677,9.9002,9.8226,-0.0053
02/08/2002,9.8195,9.84,9.86,9.81,-0.0003
05/08/2002,9.798,9.825,9.845,9.762,-0.0022
06/08/2002,9.732,9.8,9.8,9.717,-0.0067
07/08/2002,9.7385,9.734,9.7625,9.69,0.0007
08/08/2002,9.7495,9.714,9.7825,9.6625,0.0011
09/08/2002,9.7835,9.747,9.8035,9.7425,0.0035
12/08/2002,9.921,9.756,9.93,9.755,0.0141
13/08/2002,9.9585,9.9275,10.0075,9.9255,0.0038
14/08/2002,9.975,9.95,10.01,9.923,0.0017
15/08/2002,9.923,9.944,9.964,9.914,-0.0052
16/08/2002,9.815,9.933,9.95,9.795,-0.0109
19/08/2002,9.73,9.8,9.835,9.7175,-0.0087
20/08/2002,9.792,9.73,9.815,9.726,0.0064
21/08/2002,9.8075,9.795,9.815,9.7475,0.0016
22/08/2002,9.8355,9.795,9.8725,9.795,0.0029
23/08/2002,9.8475,9.8475,9.8645,9.8315,0.0012
26/08/2002,9.8331,9.8107,9.8337,9.8007,-0.0015
27/08/2002,9.8962,9.8286,9.9116,9.7987,0.0064
28/08/2002,9.9075,9.9012,9.9175,9.872,0.0011
29/08/2002,9.9095,9.9075,9.9575,9.8935,0.0002
30/08/2002,9.94,9.909,9.956,9.892,0.0031
02/09/2002,9.915,9.94,9.941,9.91,-0.0025
03/09/2002,10.035,9.919,10.04,9.913,0.0121
04/09/2002,9.985,10.035,10.05,9.98,-0.005
05/09/2002,10.0075,9.985,10.0485,9.9725,0.0023
06/09/2002,9.9795,10.0095,10.0175,9.9545,-0.0028
09/09/2002,9.9395,9.9525,9.9735,9.9275,-0.004
10/09/2002,9.9875,9.93,10.013,9.91,0.0048
11/09/2002,9.9895,9.995,10,9.955,0.0002
12/09/2002,9.98,9.9915,10.04,9.94,-0.001
13/09/2002,9.9615,9.9615,9.9945,9.94,-0.0019
16/09/2002,9.975,9.965,9.985,9.94,0.0014
17/09/2002,9.985,9.9825,9.995,9.9325,0.001
18/09/2002,10.0165,9.9865,10.0355,9.9587,0.0032
19/09/2002,10.1805,10.0105,10.2075,9.9975,0.0164
20/09/2002,10.289,10.18,10.325,10.17,0.0107
23/09/2002,10.255,10.295,10.385,10.25,-0.0033
24/09/2002,10.2875,10.2525,10.3325,10.2165,0.0032
25/09/2002,10.225,10.303,10.303,10.213,-0.0061
26/09/2002,10.145,10.225,10.245,10.128,-0.0078
27/09/2002,10.185,10.12,10.203,10.109,0.0039
30/09/2002,10.1925,10.1955,10.2625,10.1925,0.0007
01/10/2002,10.1175,10.192,10.1945,10.0825,-0.0074
02/10/2002,10.105,10.097,10.153,10.069,-0.0012
03/10/2002,10.1745,10.111,10.1745,10.1105,0.0069
04/10/2002,10.195,10.145,10.223,10.145,0.002
07/10/2002,10.2,10.165,10.255,10.165,0.0005
08/10/2002,10.145,10.197,10.203,10.118,-0.0054
09/10/2002,10.23,10.145,10.24,10.14,0.0084
10/10/2002,10.1865,10.2075,10.2405,10.1675,-0.0043
11/10/2002,10.1035,10.1835,10.1895,10.0935,-0.0081
14/10/2002,10.105,10.107,10.137,10.095,0.0001
15/10/2002,10.1005,10.1075,10.1525,10.0275,-0.0004
16/10/2002,10.0505,10.0945,10.1165,10.0465,-0.005
17/10/2002,9.978,10.03,10.09,9.968,-0.0072
18/10/2002,9.9737,10.0038,10.0038,9.9638,-0.0004
21/10/2002,9.9437,9.9811,9.9811,9.9242,-0.003
22/10/2002,9.977,9.955,9.988,9.945,0.0033
23/10/2002,9.9409,9.9534,10.0144,9.9264,-0.0036
24/10/2002,10.0043,9.9307,10.0043,9.9138,0.0064
25/10/2002,9.98,9.977,9.994,9.937,-0.0024
28/10/2002,10.0715,9.9725,10.0745,9.9395,0.0092
29/10/2002,10.1895,10.0545,10.2075,10.0545,0.0117
30/10/2002,10.191,10.198,10.262,10.152,0.0001
31/10/2002,10.201,10.191,10.208,10.1303,0.001
01/11/2002,10.19,10.202,10.247,10.147,-0.0011
04/11/2002,10.18,10.203,10.203,10.148,-0.001
05/11/2002,10.1975,10.1845,10.2275,10.1845,0.0017
06/11/2002,10.19,10.195,10.215,10.139,-0.0007
07/11/2002,10.255,10.1785,10.268,10.168,0.0064
08/11/2002,10.32,10.255,10.335,10.235,0.0063
11/11/2002,10.3395,10.2875,10.3425,10.2875,0.0019
12/11/2002,10.3,10.339,10.373,10.289,-0.0038
13/11/2002,10.2465,10.298,10.3425,10.225,-0.0052
14/11/2002,10.2275,10.2535,10.2775,10.1935,-0.0019
15/11/2002,10.2275,10.2275,10.2595,10.2025,0
18/11/2002,10.1475,10.2415,10.2415,10.1315,-0.0078
19/11/2002,10.166,10.146,10.179,10.127,0.0018
20/11/2002,10.105,10.167,10.175,10.105,-0.006
21/11/2002,10.1235,10.1045,10.1275,10.0645,0.0018
22/11/2002,10.1215,10.1185,10.1535,10.1085,-0.0002
25/11/2002,10.1125,10.1315,10.1315,10.0705,-0.0009
26/11/2002,10.177,10.116,10.192,10.095,0.0064
27/11/2002,10.134,10.174,10.176,10.124,-0.0042
28/11/2002,10.1355,10.1825,10.1825,10.1095,0.0001
29/11/2002,10.147,10.132,10.157,10.106,0.0011
02/12/2002,10.1185,10.1375,10.1375,10.0775,-0.0028
03/12/2002,10.1805,10.1185,10.1875,10.1135,0.0061
04/12/2002,10.2775,10.1805,10.2955,10.1575,0.0095
05/12/2002,10.2815,10.2855,10.3105,10.2275,0.0004
06/12/2002,10.21,10.279,10.335,10.205,-0.007
09/12/2002,10.2155,10.2145,10.2345,10.1645,0.0005
10/12/2002,10.1725,10.2165,10.2165,10.1615,-0.0042
11/12/2002,10.1765,10.1755,10.2065,10.1435,0.0004
12/12/2002,10.225,10.165,10.225,10.165,0.0048
13/12/2002,10.1715,10.2275,10.2675,10.1615,-0.0052
16/12/2002,10.201,10.196,10.215,10.152,0.0029
17/12/2002,10.2545,10.2075,10.275,10.1915,0.0052
18/12/2002,10.172,10.259,10.2975,10.155,-0.008
19/12/2002,10.186,10.158,10.206,10.138,0.0014
20/12/2002,10.1985,10.1915,10.2165,10.1615,0.0012
23/12/2002,10.1913,10.1937,10.2138,10.1687,-0.0007
24/12/2002,10.21,10.193,10.248,10.185,0.0018
25/12/2002,10.21,10.21,10.21,10.21,0
26/12/2002,10.267,10.228,10.28,10.195,0.0056
27/12/2002,10.3115,10.2685,10.3485,10.2535,0.0043
30/12/2002,10.4435,10.3125,10.5025,10.2575,0.0128
31/12/2002,10.37,10.446,10.5,10.37,-0.007
01/01/2003,10.37,10.37,10.37,10.37,0
02/01/2003,10.3765,10.3815,10.4145,10.3285,0.0006
03/01/2003,10.393,10.375,10.401,10.352,0.0016
06/01/2003,10.4045,10.4215,10.4515,10.3915,0.0011
07/01/2003,10.3525,10.4055,10.4055,10.2975,-0.005
08/01/2003,10.446,10.36,10.475,10.31,0.009
09/01/2003,10.4325,10.4485,10.4645,10.3925,-0.0013
10/01/2003,10.553,10.43,10.568,10.405,0.0116
13/01/2003,10.5235,10.5435,10.5815,10.5015,-0.0028
14/01/2003,10.462,10.519,10.575,10.4525,-0.0058
15/01/2003,10.507,10.4665,10.524,10.427,0.0043
16/01/2003,10.533,10.5038,10.555,10.485,0.0025
17/01/2003,10.6125,10.527,10.6325,10.5125,0.0075
20/01/2003,10.6355,10.6075,10.6495,10.6025,0.0022
21/01/2003,10.837,10.633,10.862,10.5945,0.0189
22/01/2003,10.8205,10.838,10.9785,10.7635,-0.0015
23/01/2003,10.7325,10.81,10.8245,10.7075,-0.0081
24/01/2003,10.868,10.724,10.892,10.722,0.0126
27/01/2003,10.8982,10.8232,10.9392,10.8232,0.0028
28/01/2003,10.94,10.894,10.9615,10.8445,0.0038
29/01/2003,10.9325,10.9495,11.0175,10.8995,-0.0007
30/01/2003,10.939,10.926,10.949,10.824,0.0006
31/01/2003,10.909,10.947,10.97,10.875,-0.0027
03/02/2003,10.901,10.952,10.962,10.859,-0.0007
04/02/2003,10.9432,10.9058,10.9992,10.9008,0.0039
05/02/2003,10.847,10.945,11.01,10.815,-0.0088
06/02/2003,10.903,10.842,10.915,10.84,0.0052
07/02/2003,11.012,10.9045,11.025,10.84,0.01
10/02/2003,10.961,10.994,11.029,10.959,-0.0046
11/02/2003,10.9745,10.9665,10.9865,10.8815,0.0012
12/02/2003,10.957,10.973,11,10.951,-0.0016
13/02/2003,10.932,10.957,10.998,10.932,-0.0023
14/02/2003,10.8195,10.9415,10.9445,10.8095,-0.0103
17/02/2003,10.783,10.802,10.8245,10.759,-0.0034
18/02/2003,10.812,10.7745,10.83,10.7525,0.0027
19/02/2003,10.8245,10.7995,10.8855,10.797,0.0012
20/02/2003,10.962,10.8265,10.997,10.812,0.0127
21/02/2003,10.946,10.964,11.014,10.929,-0.0015
24/02/2003,10.9955,10.9455,11.0005,10.918,0.0045
25/02/2003,11.0545,10.9975,11.0925,10.9885,0.0054
26/02/2003,11.0405,11.045,11.0485,10.9955,-0.0013
27/02/2003,11.0272,11.0397,11.0727,11.0047,-0.0012
28/02/2003,11.0185,11.0185,11.0555,11.0095,-0.0008
03/03/2003,11.0983,11.0137,11.1237,10.9688,0.0072
04/03/2003,11.13,11.104,11.166,11.0965,0.0029
05/03/2003,11.2185,11.1295,11.2415,11.129,0.008
06/03/2003,11.172,11.217,11.2655,11.158,-0.0041
07/03/2003,11.0945,11.1745,11.25,11.0425,-0.0069
10/03/2003,11.0655,11.1115,11.1665,11.0295,-0.0026
11/03/2003,10.9235,11.0675,11.0815,10.8845,-0.0128
12/03/2003,10.832,10.918,10.95,10.801,-0.0084
13/03/2003,10.8637,10.8328,10.8708,10.7628,0.0029
14/03/2003,10.911,10.86,10.9315,10.812,0.0044
17/03/2003,10.7725,10.8975,10.9725,10.7675,-0.0127
18/03/2003,10.897,10.767,10.93,10.75,0.0116
19/03/2003,10.8455,10.9065,10.9195,10.8095,-0.0047
20/03/2003,10.8305,10.8495,10.9565,10.8175,-0.0014
21/03/2003,10.715,10.827,10.828,10.685,-0.0107
24/03/2003,10.772,10.716,10.826,10.712,0.0053
25/03/2003,10.708,10.764,10.781,10.686,-0.0059
26/03/2003,10.7245,10.7175,10.7825,10.6875,0.0015
27/03/2003,10.7325,10.7325,10.7825,10.7125,0.0007
28/03/2003,10.7325,10.7225,10.7805,10.648,0
31/03/2003,10.7753,10.6913,10.8174,10.6913,0.004
01/04/2003,10.733,10.784,10.794,10.689,-0.0039
02/04/2003,10.647,10.722,10.747,10.63,-0.008
03/04/2003,10.692,10.649,10.697,10.605,0.0042
04/04/2003,10.7293,10.6907,10.7487,10.6613,0.0035
07/04/2003,10.7225,10.6595,10.7225,10.631,-0.0006
08/04/2003,10.7925,10.7025,10.8025,10.6945,0.0065
09/04/2003,10.7743,10.7918,10.8217,10.7168,-0.0017
10/04/2003,10.714,10.776,10.8245,10.706,-0.0056
11/04/2003,10.619,10.707,10.715,10.61,-0.0089
14/04/2003,10.61,10.6075,10.661,10.59,-0.0008
15/04/2003,10.5995,10.6505,10.6825,10.5945,-0.001
16/04/2003,10.6073,10.6463,10.6657,10.5927,0.0007
17/04/2003,10.5433,10.6192,10.6312,10.5132,-0.006
18/04/2003,10.541,10.539,10.541,10.536,-0.0002
21/04/2003,10.535,10.54,10.576,10.527,-0.0006
22/04/2003,10.563,10.5195,10.586,10.516,0.0027
23/04/2003,10.469,10.56,10.568,10.4525,-0.0089
24/04/2003,10.4122,10.4677,10.4872,10.3577,-0.0054
25/04/2003,10.415,10.402,10.452,10.3775,0.0003
28/04/2003,10.369,10.41,10.459,10.3625,-0.0044
29/04/2003,10.2865,10.3635,10.3815,10.2865,-0.008
30/04/2003,10.27,10.3,10.337,10.255,-0.0016
01/05/2003,10.235,10.255,10.264,10.215,-0.0034
02/05/2003,10.2025,10.2495,10.2775,10.1805,-0.0032
05/05/2003,10.196,10.206,10.215,10.136,-0.0006
06/05/2003,10.2695,10.1825,10.29,10.18,0.0072
07/05/2003,10.2113,10.27,10.286,10.19,-0.0057
08/05/2003,10.12,10.21,10.28,10.115,-0.0089
09/05/2003,10.15,10.13,10.168,10.089,0.003
12/05/2003,10.1965,10.1505,10.2015,10.1235,0.0046
13/05/2003,10.1169,10.1929,10.212,10.0969,-0.0078
14/05/2003,10.302,10.117,10.315,10.117,0.0183
15/05/2003,10.4305,10.2955,10.4375,10.2315,0.0125
16/05/2003,10.3063,10.4292,10.4292,10.2937,-0.0119
19/05/2003,10.3525,10.2795,10.3725,10.272,0.0045
20/05/2003,10.238,10.35,10.358,10.23,-0.0111
21/05/2003,10.2145,10.2315,10.2995,10.1975,-0.0023
22/05/2003,10.2575,10.2175,10.2775,10.1825,0.0042
23/05/2003,10.264,10.255,10.311,10.222,0.0006
26/05/2003,10.2745,10.2495,10.2745,10.2395,0.001
27/05/2003,10.4195,10.2825,10.4325,10.2475,0.0141
28/05/2003,10.3725,10.4125,10.4595,10.3575,-0.0045
29/05/2003,10.305,10.38,10.405,10.29,-0.0065
30/05/2003,10.315,10.31,10.35,10.292,0.001
02/06/2003,10.244,10.317,10.32,10.22,-0.0069
03/06/2003,10.2795,10.2375,10.2925,10.2255,0.0035
04/06/2003,10.585,10.28,10.602,10.28,0.0297
05/06/2003,10.539,10.576,10.669,10.506,-0.0043
06/06/2003,10.74,10.535,10.771,10.475,0.0191
09/06/2003,10.6575,10.7275,10.825,10.6255,-0.0077
10/06/2003,10.6695,10.6505,10.7525,10.6225,0.0011
11/06/2003,10.5642,10.6528,10.6768,10.5608,-0.0099
12/06/2003,10.65,10.565,10.725,10.515,0.0081
13/06/2003,10.5275,10.6465,10.6915,10.5115,-0.0115
16/06/2003,10.47,10.54,10.58,10.457,-0.0055
17/06/2003,10.5115,10.4905,10.5465,10.4635,0.004
18/06/2003,10.627,10.51,10.653,10.485,0.011
19/06/2003,10.5,10.614,10.643,10.452,-0.012
20/06/2003,10.5,10.48,10.534,10.44,0
23/06/2003,10.471,10.505,10.528,10.429,-0.0028
24/06/2003,10.4995,10.4585,10.5485,10.4445,0.0027
25/06/2003,10.49,10.492,10.525,10.455,-0.0009
26/06/2003,10.4608,10.5012,10.5162,10.4283,-0.0028
27/06/2003,10.412,10.47,10.47,10.392,-0.0047
30/06/2003,10.4563,10.4052,10.5362,10.4052,0.0043
01/07/2003,10.45,10.435,10.497,10.42,-0.0006
02/07/2003,10.506,10.429,10.52,10.42,0.0054
03/07/2003,10.4295,10.5325,10.5375,10.3925,-0.0073
04/07/2003,10.4225,10.4375,10.4375,10.3775,-0.0007
07/07/2003,10.5505,10.4445,10.5795,10.352,0.0123
08/07/2003,10.497,10.55,10.6,10.48,-0.0051
09/07/2003,10.505,10.5,10.527,10.46,0.0008
10/07/2003,10.424,10.506,10.5085,10.423,-0.0077
11/07/2003,10.396,10.425,10.438,10.385,-0.0027
14/07/2003,10.405,10.397,10.415,10.37,0.0009
15/07/2003,10.455,10.418,10.489,10.385,0.0048
16/07/2003,10.3675,10.4575,10.5015,10.3645,-0.0084
17/07/2003,10.3825,10.3645,10.3995,10.33,0.0014
18/07/2003,10.372,10.388,10.3949,10.329,-0.001
21/07/2003,10.435,10.372,10.447,10.339,0.0061
22/07/2003,10.442,10.4475,10.4675,10.4075,0.0007
23/07/2003,10.567,10.447,10.591,10.437,0.012
24/07/2003,10.535,10.585,10.585,10.51,-0.003
25/07/2003,10.492,10.535,10.58,10.477,-0.0041
28/07/2003,10.444,10.459,10.499,10.4435,-0.0046
29/07/2003,10.5225,10.4485,10.5315,10.438,0.0075
30/07/2003,10.4808,10.5087,10.5448,10.4488,-0.004
31/07/2003,10.607,10.475,10.625,10.473,0.012
01/08/2003,10.582,10.616,10.642,10.57,-0.0024
04/08/2003,10.7,10.7,10.7,10.7,0.0112
